"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0055007","GO:0055007","cardiac muscle cell differentiation","3/218","150/28943",0.104507337636345,0.348327400473394,0.302451140967248,"Tcap/Mylk3/Sorbs2",3
"GO:0060997","GO:0060997","dendritic spine morphogenesis","2/218","73/28943",0.104949582289083,0.348327400473394,0.302451140967248,"Reln/Arc",2
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","3/218","151/28943",0.106065129526752,0.348327400473394,0.302451140967248,"Akain1/Eml2/Src",3
"GO:0051928","GO:0051928","positive regulation of calcium ion transport","3/218","151/28943",0.106065129526752,0.348327400473394,0.302451140967248,"Cacnb4/Atp2b2/Grin1",3
"GO:1900180","GO:1900180","regulation of protein localization to nucleus","3/218","151/28943",0.106065129526752,0.348327400473394,0.302451140967248,"Cabp1/Cacnb4/Src",3
"GO:0014733","GO:0014733","regulation of skeletal muscle adaptation","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Tnnt1",1
"GO:0014819","GO:0014819","regulation of skeletal muscle contraction","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Nr4a1",1
"GO:0021548","GO:0021548","pons development","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Grin1",1
"GO:0021932","GO:0021932","hindbrain radial glia guided cell migration","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Dab1",1
"GO:0031115","GO:0031115","negative regulation of microtubule polymerization","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Eml2",1
"GO:0032096","GO:0032096","negative regulation of response to food","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Cartpt",1
"GO:0032105","GO:0032105","negative regulation of response to extracellular stimulus","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Cartpt",1
"GO:0032108","GO:0032108","negative regulation of response to nutrient levels","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Cartpt",1
"GO:0032688","GO:0032688","negative regulation of interferon-beta production","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Atg9a",1
"GO:0034350","GO:0034350","regulation of glial cell apoptotic process","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Prkca",1
"GO:0035933","GO:0035933","glucocorticoid secretion","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Crhr1",1
"GO:0050930","GO:0050930","induction of positive chemotaxis","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Prkca",1
"GO:0051290","GO:0051290","protein heterotetramerization","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Grin1",1
"GO:0051645","GO:0051645","Golgi localization","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Dab1",1
"GO:0070071","GO:0070071","proton-transporting two-sector ATPase complex assembly","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Atpaf1",1
"GO:0070365","GO:0070365","hepatocyte differentiation","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Frzb",1
"GO:0071599","GO:0071599","otic vesicle development","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Tcap",1
"GO:2000650","GO:2000650","negative regulation of sodium ion transmembrane transporter activity","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Hecw1",1
"GO:2000811","GO:2000811","negative regulation of anoikis","1/218","15/28943",0.107238547465973,0.348327400473394,0.302451140967248,"Src",1
"GO:0048488","GO:0048488","synaptic vesicle endocytosis","2/218","74/28943",0.107351877649147,0.348327400473394,0.302451140967248,"Syt2/Syt1",2
"GO:0140238","GO:0140238","presynaptic endocytosis","2/218","74/28943",0.107351877649147,0.348327400473394,0.302451140967248,"Syt2/Syt1",2
"GO:1901652","GO:1901652","response to peptide","6/218","430/28943",0.107556718140925,0.348501894313363,0.302602653196601,"Cyp11a1/Crhr1/Nr4a1/Prkca/Egr1/Src",6
"GO:0048562","GO:0048562","embryonic organ morphogenesis","5/218","333/28943",0.107991881317064,0.349421136323234,0.303400826967406,"Tcap/Fgf9/Atp2b2/Frzb/Nog",5
"GO:0071241","GO:0071241","cellular response to inorganic substance","4/218","241/28943",0.109627987638974,0.351028543944695,0.304796531894579,"Syt2/Cpne9/Syt13/Syt1",4
"GO:0010611","GO:0010611","regulation of cardiac muscle hypertrophy","2/218","75/28943",0.109768860791439,0.351028543944695,0.304796531894579,"Mlip/Prkca",2
"GO:0048645","GO:0048645","animal organ formation","2/218","75/28943",0.109768860791439,0.351028543944695,0.304796531894579,"Nog/Tbr1",2
"GO:0097120","GO:0097120","receptor localization to synapse","2/218","75/28943",0.109768860791439,0.351028543944695,0.304796531894579,"Reln/Cplx1",2
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation","2/218","75/28943",0.109768860791439,0.351028543944695,0.304796531894579,"Fgf9/Src",2
"GO:0007422","GO:0007422","peripheral nervous system development","2/218","76/28943",0.112200176806962,0.351028543944695,0.304796531894579,"Nefh/Pou3f2",2
"GO:0002091","GO:0002091","negative regulation of receptor internalization","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Ankrd13d",1
"GO:0007512","GO:0007512","adult heart development","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Tcap",1
"GO:0009111","GO:0009111","vitamin catabolic process","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Cyp4f15",1
"GO:0010752","GO:0010752","regulation of cGMP-mediated signaling","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Pde11a",1
"GO:0021681","GO:0021681","cerebellar granular layer development","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Atp2b2",1
"GO:0021859","GO:0021859","pyramidal neuron differentiation","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Dcx",1
"GO:0021978","GO:0021978","telencephalon regionalization","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Emx1",1
"GO:0030238","GO:0030238","male sex determination","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Fgf9",1
"GO:0040034","GO:0040034","regulation of development, heterochronic","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Fgf9",1
"GO:0042048","GO:0042048","olfactory behavior","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Grin1",1
"GO:0042428","GO:0042428","serotonin metabolic process","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Atp2b2",1
"GO:0044804","GO:0044804","autophagy of nucleus","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Atg9a",1
"GO:0045651","GO:0045651","positive regulation of macrophage differentiation","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Prkca",1
"GO:0047484","GO:0047484","regulation of response to osmotic stress","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Prkca",1
"GO:0051151","GO:0051151","negative regulation of smooth muscle cell differentiation","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Fgf9",1
"GO:0060026","GO:0060026","convergent extension","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Frzb",1
"GO:0060979","GO:0060979","vasculogenesis involved in coronary vascular morphogenesis","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Fgf9",1
"GO:0061101","GO:0061101","neuroendocrine cell differentiation","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Pou3f2",1
"GO:0071025","GO:0071025","RNA surveillance","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Dxo",1
"GO:0072109","GO:0072109","glomerular mesangium development","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Egr1",1
"GO:0072498","GO:0072498","embryonic skeletal joint development","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Nog",1
"GO:0072673","GO:0072673","lamellipodium morphogenesis","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Src",1
"GO:0086103","GO:0086103","G protein-coupled receptor signaling pathway involved in heart process","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Src",1
"GO:0090128","GO:0090128","regulation of synapse maturation","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Reln",1
"GO:0090494","GO:0090494","dopamine uptake","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Nat8l",1
"GO:0098885","GO:0098885","modification of postsynaptic actin cytoskeleton","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Cabp1",1
"GO:0099527","GO:0099527","postsynapse to nucleus signaling pathway","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Cabp1",1
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Egr1",1
"GO:1902306","GO:1902306","negative regulation of sodium ion transmembrane transport","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Hecw1",1
"GO:2000252","GO:2000252","negative regulation of feeding behavior","1/218","16/28943",0.113966354319279,0.351028543944695,0.304796531894579,"Crhr1",1
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","4/218","245/28943",0.114561254788498,0.351711584325824,0.305389612836011,"Elapor1/Cartpt/Cadps2/Map1lc3a",4
"GO:0007492","GO:0007492","endoderm development","2/218","77/28943",0.114645475254885,0.351711584325824,0.305389612836011,"Arc/Nog",2
"GO:0043113","GO:0043113","receptor clustering","2/218","77/28943",0.114645475254885,0.351711584325824,0.305389612836011,"Reln/Sorbs2",2
"GO:0033674","GO:0033674","positive regulation of kinase activity","6/218","440/28943",0.116477358237579,0.355006373036359,0.308250463298516,"Cartpt/Reln/Camkk2/Egr1/Src/Dab1",6
"GO:0014743","GO:0014743","regulation of muscle hypertrophy","2/218","78/28943",0.117104410115895,0.355006373036359,0.308250463298516,"Mlip/Prkca",2
"GO:0031346","GO:0031346","positive regulation of cell projection organization","6/218","441/28943",0.117389418426972,0.355006373036359,0.308250463298516,"Reln/Nefl/Src/Parp6/Dcx/Grin1",6
"GO:0051057","GO:0051057","positive regulation of small GTPase mediated signal transduction","2/218","79/28943",0.119576639745982,0.355006373036359,0.308250463298516,"Reln/Src",2
"GO:0071347","GO:0071347","cellular response to interleukin-1","2/218","79/28943",0.119576639745982,0.355006373036359,0.308250463298516,"Mylk3/Egr1",2
"GO:1901606","GO:1901606","alpha-amino acid catabolic process","2/218","79/28943",0.119576639745982,0.355006373036359,0.308250463298516,"Gls2/Gad1",2
"GO:0001967","GO:0001967","suckling behavior","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Grin1",1
"GO:0003198","GO:0003198","epithelial to mesenchymal transition involved in endocardial cushion formation","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Nog",1
"GO:0003334","GO:0003334","keratinocyte development","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Exph5",1
"GO:0003356","GO:0003356","regulation of cilium beat frequency","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Gas2l2",1
"GO:0006704","GO:0006704","glucocorticoid biosynthetic process","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Cyp11a1",1
"GO:0010524","GO:0010524","positive regulation of calcium ion transport into cytosol","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Grin1",1
"GO:0018216","GO:0018216","peptidyl-arginine methylation","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Prmt8",1
"GO:0019896","GO:0019896","axonal transport of mitochondrion","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Nefl",1
"GO:0032401","GO:0032401","establishment of melanosome localization","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Shroom2",1
"GO:0034497","GO:0034497","protein localization to phagophore assembly site","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Atg9a",1
"GO:0038166","GO:0038166","angiotensin-activated signaling pathway","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Src",1
"GO:0046068","GO:0046068","cGMP metabolic process","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Atp2b2",1
"GO:0051385","GO:0051385","response to mineralocorticoid","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Npas4",1
"GO:0051386","GO:0051386","regulation of neurotrophin TRK receptor signaling pathway","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Tmem108",1
"GO:0051895","GO:0051895","negative regulation of focal adhesion assembly","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Src",1
"GO:0061000","GO:0061000","negative regulation of dendritic spine development","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Fstl4",1
"GO:0071498","GO:0071498","cellular response to fluid shear stress","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Src",1
"GO:0071801","GO:0071801","regulation of podosome assembly","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Src",1
"GO:0086012","GO:0086012","membrane depolarization during cardiac muscle cell action potential","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Scn4b",1
"GO:0090083","GO:0090083","regulation of inclusion body assembly","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Dnaja4",1
"GO:0090493","GO:0090493","catecholamine uptake","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Nat8l",1
"GO:0110154","GO:0110154","RNA decapping","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Dxo",1
"GO:0150118","GO:0150118","negative regulation of cell-substrate junction organization","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Src",1
"GO:1901569","GO:1901569","fatty acid derivative catabolic process","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Cyp4f15",1
"GO:1902018","GO:1902018","negative regulation of cilium assembly","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Tbc1d30",1
"GO:1904936","GO:1904936","interneuron migration","1/218","17/28943",0.120643691573691,0.355006373036359,0.308250463298516,"Reln",1
"GO:0098657","GO:0098657","import into cell","4/218","250/28943",0.12086307727804,0.355198878064253,0.308417614562669,"Slc17a6/Nat8l/Kcnh2/Kcnj9",4
"GO:0051965","GO:0051965","positive regulation of synapse assembly","2/218","80/28943",0.122061826830673,0.357194707528222,0.310150584457466,"Syndig1/Prkca",2
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","2/218","80/28943",0.122061826830673,0.357194707528222,0.310150584457466,"Chtf18/Src",2
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","3/218","161/28943",0.122130419262416,0.357194707528222,0.310150584457466,"Nell1/Rorb/Nog",3
"GO:0008543","GO:0008543","fibroblast growth factor receptor signaling pathway","2/218","81/28943",0.124559638339696,0.357194707528222,0.310150584457466,"Fgf9/Nog",2
"GO:0032088","GO:0032088","negative regulation of NF-kappaB transcription factor activity","2/218","81/28943",0.124559638339696,0.357194707528222,0.310150584457466,"Ccdc22/Mturn",2
"GO:0046626","GO:0046626","regulation of insulin receptor signaling pathway","2/218","81/28943",0.124559638339696,0.357194707528222,0.310150584457466,"Prkca/Src",2
"GO:0140056","GO:0140056","organelle localization by membrane tethering","2/218","81/28943",0.124559638339696,0.357194707528222,0.310150584457466,"Rims2/Syt1",2
"GO:0070997","GO:0070997","neuron death","6/218","450/28943",0.125758640971033,0.357194707528222,0.310150584457466,"Gabrb2/Crhr1/Dlx1/Egr1/Nefl/Grin1",6
"GO:0003208","GO:0003208","cardiac ventricle morphogenesis","2/218","82/28943",0.127069745482083,0.357194707528222,0.310150584457466,"Fgf9/Nog",2
